"","samp_date","samp_ev","exp","rep","Group","type","shp","sa","la","wi","counts","pres_fact","vol_set_ml","n_bugs","time_d","mag","propCntd"
"13269",2019-09-04,"SJR2","IC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.919,25,24,1,"100x",1
"13270",2019-09-04,"SJR2","IC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.917,25,24,1,"100x",1
"13271",2019-07-30,"YBP1","site","N/A","tintinnid","hyaline","prosph",32,56,NA,0,0.898,16,24,1,"100x",1
"13272",2019-08-01,"YBP1","FC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.907,25,24,1,"100x",1
"13273",2019-08-01,"YBP1","T24","1","tintinnid","hyaline","prosph",32,56,NA,0,0.919,26,24,1,"100x",1
"13274",2019-08-01,"YBP1","FC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.911,26,24,1,"100x",1
"13275",2019-08-01,"YBP1","T24","2","tintinnid","hyaline","prosph",32,56,NA,0,0.911,25,24,1,"100x",1
"13276",2019-08-01,"YBP1","FC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.918,27,24,1,"100x",1
"13277",2019-08-01,"YBP1","T24","3","tintinnid","hyaline","prosph",32,56,NA,0,0.918,25,24,1,"100x",1
"13278",2019-07-31,"YBP1","IC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.902,26,24,1,"100x",1
"13279",2019-07-31,"YBP1","IC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.907,25,24,1,"100x",1
"13280",2019-07-31,"YBP1","IC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.904,25,24,1,"100x",1
"13281",2019-08-18,"LSZ2","site","N/A","tintinnid","hyaline","prosph",32,56,NA,0,0.902,18,24,1,"100x",1
"13282",2019-08-20,"LSZ2","FC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.917,25,24,1,"100x",1
"13283",2019-08-20,"LSZ2","T24","1","tintinnid","hyaline","prosph",32,56,NA,0,0.922,24,24,1,"100x",1
"13284",2019-08-20,"LSZ2","FC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.912,25,24,1,"100x",0.81
"13285",2019-08-20,"LSZ2","T24","2","tintinnid","hyaline","prosph",32,56,NA,0,0.914,25,24,1,"100x",1
"13286",2019-08-20,"LSZ2","FC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.914,25,24,1,"100x",1
"13287",2019-08-20,"LSZ2","T24","3","tintinnid","hyaline","prosph",32,56,NA,0,0.915,25,24,1,"100x",1
"13288",2019-08-19,"LSZ2","IC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.918,25,24,1,"100x",1
"13289",2019-08-19,"LSZ2","IC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.918,25,24,1,"100x",1
"13290",2019-08-19,"LSZ2","IC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.922,27,24,1,"100x",1
"13291",2019-08-13,"WLD2","site","N/A","tintinnid","hyaline","prosph",32,56,NA,0,0.902,17,24,1,"100x",1
"13292",2019-08-15,"WLD2","FC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.904,24,24,1,"100x",1
"13293",2019-08-15,"WLD2","T24","1","tintinnid","hyaline","prosph",32,56,NA,0,0.906,26,24,1,"100x",1
"13294",2019-08-15,"WLD2","FC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.906,25,24,1,"100x",1
"13295",2019-08-15,"WLD2","T24","2","tintinnid","hyaline","prosph",32,56,NA,0,0.906,25,24,1,"100x",1
"13296",2019-08-15,"WLD2","FC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.909,25,24,1,"100x",1
"13297",2019-08-15,"WLD2","T24","3","tintinnid","hyaline","prosph",32,56,NA,0,0.907,27,24,1,"100x",1
"13298",2019-08-14,"WLD2","IC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.917,26,24,1,"100x",1
"13299",2019-08-14,"WLD2","IC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.907,25,24,1,"100x",1
"13300",2019-08-14,"WLD2","IC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.915,25,24,1,"100x",0.5
"13301",2019-07-23,"SJR1","site","N/A","tintinnid","hyaline","prosph",32,56,NA,0,0.901,21,24,1,"100x",1
"13302",2019-07-25,"SJR1","FC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.919,18,24,1,"100x",0.89
"13303",2019-07-25,"SJR1","T24","1","tintinnid","hyaline","prosph",32,56,NA,0,0.918,22,24,1,"100x",1
"13304",2019-07-25,"SJR1","FC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.917,22.5,24,1,"100x",0.55
"13305",2019-07-25,"SJR1","T24","2","tintinnid","hyaline","prosph",32,56,NA,0,0.917,22,24,1,"100x",1
"13306",2019-07-25,"SJR1","FC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.917,25,24,1,"100x",0.6
"13307",2019-07-25,"SJR1","T24","3","tintinnid","hyaline","prosph",32,56,NA,0,0.906,25,24,1,"100x",1
"13308",2019-07-24,"SJR1","IC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.909,25,24,1,"100x",1
"13309",2019-07-24,"SJR1","IC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.911,25,24,1,"100x",1
"13310",2019-07-24,"SJR1","IC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.909,28,24,1,"100x",1
"13311",2019-09-17,"YBP2","site","N/A","tintinnid","hyaline","prosph",32,56,NA,0,0.895,15,24,1,"100x",0.73
"13312",2019-09-19,"YBP2","FC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.914,5,24,1,"100x",1
"13313",2019-09-19,"YBP2","T24","1","tintinnid","hyaline","prosph",32,56,NA,0,0.911,8.5,24,1,"100x",1
"13314",2019-09-19,"YBP2","FC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.915,9,24,1,"100x",1
"13315",2019-09-19,"YBP2","T24","2","tintinnid","hyaline","prosph",32,56,NA,0,0.917,8,24,1,"100x",1
"13316",2019-09-19,"YBP2","FC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.924,15,24,1,"100x",1
"13317",2019-09-19,"YBP2","T24","3","tintinnid","hyaline","prosph",32,56,NA,0,0.922,15,24,1,"100x",1
"13318",2019-09-18,"YBP2","IC","1","tintinnid","hyaline","prosph",32,56,NA,0,0.914,20,24,1,"100x",0.5
"13319",2019-09-18,"YBP2","IC","2","tintinnid","hyaline","prosph",32,56,NA,0,0.912,17,24,1,"100x",0.78
"13320",2019-09-18,"YBP2","IC","3","tintinnid","hyaline","prosph",32,56,NA,0,0.919,20,24,1,"100x",0.6
"13321",2019-09-03,"SJR2","site","N/A","unidentified","other","prosph",8,48,NA,0,0.889,18,24,1,"100x",1
"13322",2019-09-05,"SJR2","FC","1","unidentified","other","prosph",8,48,NA,0,0.915,25,24,1,"100x",1
"13323",2019-09-05,"SJR2","T24","1","unidentified","other","prosph",8,48,NA,0,0.915,25,24,1,"100x",1
"13324",2019-09-05,"SJR2","FC","2","unidentified","other","prosph",8,48,NA,0,0.914,25,24,1,"100x",1
"13325",2019-09-05,"SJR2","T24","2","unidentified","other","prosph",8,48,NA,0,0.919,25,24,1,"100x",1
"13326",2019-09-05,"SJR2","FC","3","unidentified","other","prosph",8,48,NA,2,0.918,25,24,1,"100x",1
"13327",2019-09-05,"SJR2","T24","3","unidentified","other","prosph",8,48,NA,0,0.917,25,24,1,"100x",1
"13328",2019-09-04,"SJR2","IC","1","unidentified","other","prosph",8,48,NA,0,0.915,25,24,1,"100x",1
"13329",2019-09-04,"SJR2","IC","2","unidentified","other","prosph",8,48,NA,0,0.919,25,24,1,"100x",1
"13330",2019-09-04,"SJR2","IC","3","unidentified","other","prosph",8,48,NA,0,0.917,25,24,1,"100x",1
"13331",2019-07-30,"YBP1","site","N/A","unidentified","other","prosph",8,48,NA,0,0.898,16,24,1,"100x",1
"13332",2019-08-01,"YBP1","FC","1","unidentified","other","prosph",8,48,NA,0,0.907,25,24,1,"100x",1
"13333",2019-08-01,"YBP1","T24","1","unidentified","other","prosph",8,48,NA,0,0.919,26,24,1,"100x",1
"13334",2019-08-01,"YBP1","FC","2","unidentified","other","prosph",8,48,NA,0,0.911,26,24,1,"100x",1
"13335",2019-08-01,"YBP1","T24","2","unidentified","other","prosph",8,48,NA,0,0.911,25,24,1,"100x",1
"13336",2019-08-01,"YBP1","FC","3","unidentified","other","prosph",8,48,NA,0,0.918,27,24,1,"100x",1
"13337",2019-08-01,"YBP1","T24","3","unidentified","other","prosph",8,48,NA,0,0.918,25,24,1,"100x",1
"13338",2019-07-31,"YBP1","IC","1","unidentified","other","prosph",8,48,NA,0,0.902,26,24,1,"100x",1
"13339",2019-07-31,"YBP1","IC","2","unidentified","other","prosph",8,48,NA,0,0.907,25,24,1,"100x",1
"13340",2019-07-31,"YBP1","IC","3","unidentified","other","prosph",8,48,NA,0,0.904,25,24,1,"100x",1
"13341",2019-08-18,"LSZ2","site","N/A","unidentified","other","prosph",8,48,NA,0,0.902,18,24,1,"100x",1
"13342",2019-08-20,"LSZ2","FC","1","unidentified","other","prosph",8,48,NA,0,0.917,25,24,1,"100x",1
"13343",2019-08-20,"LSZ2","T24","1","unidentified","other","prosph",8,48,NA,0,0.922,24,24,1,"100x",1
"13344",2019-08-20,"LSZ2","FC","2","unidentified","other","prosph",8,48,NA,0,0.912,25,24,1,"100x",0.81
"13345",2019-08-20,"LSZ2","T24","2","unidentified","other","prosph",8,48,NA,0,0.914,25,24,1,"100x",1
"13346",2019-08-20,"LSZ2","FC","3","unidentified","other","prosph",8,48,NA,0,0.914,25,24,1,"100x",1
"13347",2019-08-20,"LSZ2","T24","3","unidentified","other","prosph",8,48,NA,0,0.915,25,24,1,"100x",1
"13348",2019-08-19,"LSZ2","IC","1","unidentified","other","prosph",8,48,NA,0,0.918,25,24,1,"100x",1
"13349",2019-08-19,"LSZ2","IC","2","unidentified","other","prosph",8,48,NA,0,0.918,25,24,1,"100x",1
"13350",2019-08-19,"LSZ2","IC","3","unidentified","other","prosph",8,48,NA,0,0.922,27,24,1,"100x",1
"13351",2019-08-13,"WLD2","site","N/A","unidentified","other","prosph",8,48,NA,0,0.902,17,24,1,"100x",1
"13352",2019-08-15,"WLD2","FC","1","unidentified","other","prosph",8,48,NA,0,0.904,24,24,1,"100x",1
"13353",2019-08-15,"WLD2","T24","1","unidentified","other","prosph",8,48,NA,0,0.906,26,24,1,"100x",1
"13354",2019-08-15,"WLD2","FC","2","unidentified","other","prosph",8,48,NA,0,0.906,25,24,1,"100x",1
"13355",2019-08-15,"WLD2","T24","2","unidentified","other","prosph",8,48,NA,0,0.906,25,24,1,"100x",1
"13356",2019-08-15,"WLD2","FC","3","unidentified","other","prosph",8,48,NA,0,0.909,25,24,1,"100x",1
"13357",2019-08-15,"WLD2","T24","3","unidentified","other","prosph",8,48,NA,0,0.907,27,24,1,"100x",1
"13358",2019-08-14,"WLD2","IC","1","unidentified","other","prosph",8,48,NA,0,0.917,26,24,1,"100x",1
"13359",2019-08-14,"WLD2","IC","2","unidentified","other","prosph",8,48,NA,0,0.907,25,24,1,"100x",1
"13360",2019-08-14,"WLD2","IC","3","unidentified","other","prosph",8,48,NA,0,0.915,25,24,1,"100x",0.5
"13361",2019-07-23,"SJR1","site","N/A","unidentified","other","prosph",8,48,NA,0,0.901,21,24,1,"100x",1
"13362",2019-07-25,"SJR1","FC","1","unidentified","other","prosph",8,48,NA,0,0.919,18,24,1,"100x",0.89
"13363",2019-07-25,"SJR1","T24","1","unidentified","other","prosph",8,48,NA,14,0.918,22,24,1,"100x",1
"13364",2019-07-25,"SJR1","FC","2","unidentified","other","prosph",8,48,NA,0,0.917,22.5,24,1,"100x",0.55
"13365",2019-07-25,"SJR1","T24","2","unidentified","other","prosph",8,48,NA,0,0.917,22,24,1,"100x",1
"13366",2019-07-25,"SJR1","FC","3","unidentified","other","prosph",8,48,NA,0,0.917,25,24,1,"100x",0.6
"13367",2019-07-25,"SJR1","T24","3","unidentified","other","prosph",8,48,NA,0,0.906,25,24,1,"100x",1
"13368",2019-07-24,"SJR1","IC","1","unidentified","other","prosph",8,48,NA,0,0.909,25,24,1,"100x",1
"13369",2019-07-24,"SJR1","IC","2","unidentified","other","prosph",8,48,NA,0,0.911,25,24,1,"100x",1
"13370",2019-07-24,"SJR1","IC","3","unidentified","other","prosph",8,48,NA,0,0.909,28,24,1,"100x",1
"13371",2019-09-17,"YBP2","site","N/A","unidentified","other","prosph",8,48,NA,0,0.895,15,24,1,"100x",0.73
"13372",2019-09-19,"YBP2","FC","1","unidentified","other","prosph",8,48,NA,0,0.914,5,24,1,"100x",1
"13373",2019-09-19,"YBP2","T24","1","unidentified","other","prosph",8,48,NA,0,0.911,8.5,24,1,"100x",1
"13374",2019-09-19,"YBP2","FC","2","unidentified","other","prosph",8,48,NA,0,0.915,9,24,1,"100x",1
"13375",2019-09-19,"YBP2","T24","2","unidentified","other","prosph",8,48,NA,0,0.917,8,24,1,"100x",1
"13376",2019-09-19,"YBP2","FC","3","unidentified","other","prosph",8,48,NA,0,0.924,15,24,1,"100x",1
"13377",2019-09-19,"YBP2","T24","3","unidentified","other","prosph",8,48,NA,0,0.922,15,24,1,"100x",1
"13378",2019-09-18,"YBP2","IC","1","unidentified","other","prosph",8,48,NA,0,0.914,20,24,1,"100x",0.5
"13379",2019-09-18,"YBP2","IC","2","unidentified","other","prosph",8,48,NA,0,0.912,17,24,1,"100x",0.78
"13380",2019-09-18,"YBP2","IC","3","unidentified","other","prosph",8,48,NA,0,0.919,20,24,1,"100x",0.6
"13381",2019-09-03,"SJR2","site","N/A","unidentified","other","cyl",8,168,NA,0,0.889,18,24,1,"100x",1
"13382",2019-09-05,"SJR2","FC","1","unidentified","other","cyl",8,168,NA,0,0.915,25,24,1,"100x",1
"13383",2019-09-05,"SJR2","T24","1","unidentified","other","cyl",8,168,NA,0,0.915,25,24,1,"100x",1
"13384",2019-09-05,"SJR2","FC","2","unidentified","other","cyl",8,168,NA,0,0.914,25,24,1,"100x",1
"13385",2019-09-05,"SJR2","T24","2","unidentified","other","cyl",8,168,NA,0,0.919,25,24,1,"100x",1
"13386",2019-09-05,"SJR2","FC","3","unidentified","other","cyl",8,168,NA,0,0.918,25,24,1,"100x",1
"13387",2019-09-05,"SJR2","T24","3","unidentified","other","cyl",8,168,NA,0,0.917,25,24,1,"100x",1
"13388",2019-09-04,"SJR2","IC","1","unidentified","other","cyl",8,168,NA,0,0.915,25,24,1,"100x",1
"13389",2019-09-04,"SJR2","IC","2","unidentified","other","cyl",8,168,NA,0,0.919,25,24,1,"100x",1
"13390",2019-09-04,"SJR2","IC","3","unidentified","other","cyl",8,168,NA,0,0.917,25,24,1,"100x",1
"13391",2019-07-30,"YBP1","site","N/A","unidentified","other","cyl",8,168,NA,0,0.898,16,24,1,"100x",1
"13392",2019-08-01,"YBP1","FC","1","unidentified","other","cyl",8,168,NA,0,0.907,25,24,1,"100x",1
"13393",2019-08-01,"YBP1","T24","1","unidentified","other","cyl",8,168,NA,0,0.919,26,24,1,"100x",1
"13394",2019-08-01,"YBP1","FC","2","unidentified","other","cyl",8,168,NA,0,0.911,26,24,1,"100x",1
"13395",2019-08-01,"YBP1","T24","2","unidentified","other","cyl",8,168,NA,0,0.911,25,24,1,"100x",1
"13396",2019-08-01,"YBP1","FC","3","unidentified","other","cyl",8,168,NA,0,0.918,27,24,1,"100x",1
"13397",2019-08-01,"YBP1","T24","3","unidentified","other","cyl",8,168,NA,0,0.918,25,24,1,"100x",1
"13398",2019-07-31,"YBP1","IC","1","unidentified","other","cyl",8,168,NA,0,0.902,26,24,1,"100x",1
"13399",2019-07-31,"YBP1","IC","2","unidentified","other","cyl",8,168,NA,0,0.907,25,24,1,"100x",1
"13400",2019-07-31,"YBP1","IC","3","unidentified","other","cyl",8,168,NA,0,0.904,25,24,1,"100x",1
"13401",2019-08-18,"LSZ2","site","N/A","unidentified","other","cyl",8,168,NA,0,0.902,18,24,1,"100x",1
"13402",2019-08-20,"LSZ2","FC","1","unidentified","other","cyl",8,168,NA,0,0.917,25,24,1,"100x",1
"13403",2019-08-20,"LSZ2","T24","1","unidentified","other","cyl",8,168,NA,0,0.922,24,24,1,"100x",1
"13404",2019-08-20,"LSZ2","FC","2","unidentified","other","cyl",8,168,NA,0,0.912,25,24,1,"100x",0.81
"13405",2019-08-20,"LSZ2","T24","2","unidentified","other","cyl",8,168,NA,0,0.914,25,24,1,"100x",1
"13406",2019-08-20,"LSZ2","FC","3","unidentified","other","cyl",8,168,NA,0,0.914,25,24,1,"100x",1
"13407",2019-08-20,"LSZ2","T24","3","unidentified","other","cyl",8,168,NA,0,0.915,25,24,1,"100x",1
"13408",2019-08-19,"LSZ2","IC","1","unidentified","other","cyl",8,168,NA,0,0.918,25,24,1,"100x",1
"13409",2019-08-19,"LSZ2","IC","2","unidentified","other","cyl",8,168,NA,0,0.918,25,24,1,"100x",1
"13410",2019-08-19,"LSZ2","IC","3","unidentified","other","cyl",8,168,NA,0,0.922,27,24,1,"100x",1
"13411",2019-08-13,"WLD2","site","N/A","unidentified","other","cyl",8,168,NA,0,0.902,17,24,1,"100x",1
"13412",2019-08-15,"WLD2","FC","1","unidentified","other","cyl",8,168,NA,0,0.904,24,24,1,"100x",1
"13413",2019-08-15,"WLD2","T24","1","unidentified","other","cyl",8,168,NA,0,0.906,26,24,1,"100x",1
"13414",2019-08-15,"WLD2","FC","2","unidentified","other","cyl",8,168,NA,0,0.906,25,24,1,"100x",1
"13415",2019-08-15,"WLD2","T24","2","unidentified","other","cyl",8,168,NA,0,0.906,25,24,1,"100x",1
"13416",2019-08-15,"WLD2","FC","3","unidentified","other","cyl",8,168,NA,0,0.909,25,24,1,"100x",1
"13417",2019-08-15,"WLD2","T24","3","unidentified","other","cyl",8,168,NA,0,0.907,27,24,1,"100x",1
"13418",2019-08-14,"WLD2","IC","1","unidentified","other","cyl",8,168,NA,0,0.917,26,24,1,"100x",1
"13419",2019-08-14,"WLD2","IC","2","unidentified","other","cyl",8,168,NA,1,0.907,25,24,1,"100x",1
"13420",2019-08-14,"WLD2","IC","3","unidentified","other","cyl",8,168,NA,0,0.915,25,24,1,"100x",0.5
"13421",2019-07-23,"SJR1","site","N/A","unidentified","other","cyl",8,168,NA,0,0.901,21,24,1,"100x",1
"13422",2019-07-25,"SJR1","FC","1","unidentified","other","cyl",8,168,NA,0,0.919,18,24,1,"100x",0.89
"13423",2019-07-25,"SJR1","T24","1","unidentified","other","cyl",8,168,NA,0,0.918,22,24,1,"100x",1
"13424",2019-07-25,"SJR1","FC","2","unidentified","other","cyl",8,168,NA,0,0.917,22.5,24,1,"100x",0.55
"13425",2019-07-25,"SJR1","T24","2","unidentified","other","cyl",8,168,NA,0,0.917,22,24,1,"100x",1
"13426",2019-07-25,"SJR1","FC","3","unidentified","other","cyl",8,168,NA,0,0.917,25,24,1,"100x",0.6
"13427",2019-07-25,"SJR1","T24","3","unidentified","other","cyl",8,168,NA,0,0.906,25,24,1,"100x",1
"13428",2019-07-24,"SJR1","IC","1","unidentified","other","cyl",8,168,NA,0,0.909,25,24,1,"100x",1
"13429",2019-07-24,"SJR1","IC","2","unidentified","other","cyl",8,168,NA,0,0.911,25,24,1,"100x",1
"13430",2019-07-24,"SJR1","IC","3","unidentified","other","cyl",8,168,NA,0,0.909,28,24,1,"100x",1
"13431",2019-09-17,"YBP2","site","N/A","unidentified","other","cyl",8,168,NA,0,0.895,15,24,1,"100x",0.73
"13432",2019-09-19,"YBP2","FC","1","unidentified","other","cyl",8,168,NA,0,0.914,5,24,1,"100x",1
"13433",2019-09-19,"YBP2","T24","1","unidentified","other","cyl",8,168,NA,0,0.911,8.5,24,1,"100x",1
"13434",2019-09-19,"YBP2","FC","2","unidentified","other","cyl",8,168,NA,0,0.915,9,24,1,"100x",1
"13435",2019-09-19,"YBP2","T24","2","unidentified","other","cyl",8,168,NA,0,0.917,8,24,1,"100x",1
"13436",2019-09-19,"YBP2","FC","3","unidentified","other","cyl",8,168,NA,0,0.924,15,24,1,"100x",1
"13437",2019-09-19,"YBP2","T24","3","unidentified","other","cyl",8,168,NA,0,0.922,15,24,1,"100x",1
"13438",2019-09-18,"YBP2","IC","1","unidentified","other","cyl",8,168,NA,0,0.914,20,24,1,"100x",0.5
"13439",2019-09-18,"YBP2","IC","2","unidentified","other","cyl",8,168,NA,0,0.912,17,24,1,"100x",0.78
"13440",2019-09-18,"YBP2","IC","3","unidentified","other","cyl",8,168,NA,0,0.919,20,24,1,"100x",0.6
"13441",2019-09-03,"SJR2","site","N/A","unidentified","other","prosph",16,80,NA,0,0.889,18,24,1,"100x",1
"13442",2019-09-05,"SJR2","FC","1","unidentified","other","prosph",16,80,NA,0,0.915,25,24,1,"100x",1
"13443",2019-09-05,"SJR2","T24","1","unidentified","other","prosph",16,80,NA,0,0.915,25,24,1,"100x",1
"13444",2019-09-05,"SJR2","FC","2","unidentified","other","prosph",16,80,NA,0,0.914,25,24,1,"100x",1
"13445",2019-09-05,"SJR2","T24","2","unidentified","other","prosph",16,80,NA,0,0.919,25,24,1,"100x",1
"13446",2019-09-05,"SJR2","FC","3","unidentified","other","prosph",16,80,NA,0,0.918,25,24,1,"100x",1
"13447",2019-09-05,"SJR2","T24","3","unidentified","other","prosph",16,80,NA,0,0.917,25,24,1,"100x",1
"13448",2019-09-04,"SJR2","IC","1","unidentified","other","prosph",16,80,NA,0,0.915,25,24,1,"100x",1
"13449",2019-09-04,"SJR2","IC","2","unidentified","other","prosph",16,80,NA,0,0.919,25,24,1,"100x",1
"13450",2019-09-04,"SJR2","IC","3","unidentified","other","prosph",16,80,NA,0,0.917,25,24,1,"100x",1
"13451",2019-07-30,"YBP1","site","N/A","unidentified","other","prosph",16,80,NA,0,0.898,16,24,1,"100x",1
"13452",2019-08-01,"YBP1","FC","1","unidentified","other","prosph",16,80,NA,0,0.907,25,24,1,"100x",1
"13453",2019-08-01,"YBP1","T24","1","unidentified","other","prosph",16,80,NA,0,0.919,26,24,1,"100x",1
"13454",2019-08-01,"YBP1","FC","2","unidentified","other","prosph",16,80,NA,0,0.911,26,24,1,"100x",1
"13455",2019-08-01,"YBP1","T24","2","unidentified","other","prosph",16,80,NA,0,0.911,25,24,1,"100x",1
"13456",2019-08-01,"YBP1","FC","3","unidentified","other","prosph",16,80,NA,0,0.918,27,24,1,"100x",1
"13457",2019-08-01,"YBP1","T24","3","unidentified","other","prosph",16,80,NA,0,0.918,25,24,1,"100x",1
"13458",2019-07-31,"YBP1","IC","1","unidentified","other","prosph",16,80,NA,0,0.902,26,24,1,"100x",1
"13459",2019-07-31,"YBP1","IC","2","unidentified","other","prosph",16,80,NA,0,0.907,25,24,1,"100x",1
"13460",2019-07-31,"YBP1","IC","3","unidentified","other","prosph",16,80,NA,0,0.904,25,24,1,"100x",1
"13461",2019-08-18,"LSZ2","site","N/A","unidentified","other","prosph",16,80,NA,0,0.902,18,24,1,"100x",1
"13462",2019-08-20,"LSZ2","FC","1","unidentified","other","prosph",16,80,NA,0,0.917,25,24,1,"100x",1
"13463",2019-08-20,"LSZ2","T24","1","unidentified","other","prosph",16,80,NA,0,0.922,24,24,1,"100x",1
"13464",2019-08-20,"LSZ2","FC","2","unidentified","other","prosph",16,80,NA,0,0.912,25,24,1,"100x",0.81
"13465",2019-08-20,"LSZ2","T24","2","unidentified","other","prosph",16,80,NA,0,0.914,25,24,1,"100x",1
"13466",2019-08-20,"LSZ2","FC","3","unidentified","other","prosph",16,80,NA,0,0.914,25,24,1,"100x",1
"13467",2019-08-20,"LSZ2","T24","3","unidentified","other","prosph",16,80,NA,0,0.915,25,24,1,"100x",1
"13468",2019-08-19,"LSZ2","IC","1","unidentified","other","prosph",16,80,NA,0,0.918,25,24,1,"100x",1
"13469",2019-08-19,"LSZ2","IC","2","unidentified","other","prosph",16,80,NA,0,0.918,25,24,1,"100x",1
"13470",2019-08-19,"LSZ2","IC","3","unidentified","other","prosph",16,80,NA,0,0.922,27,24,1,"100x",1
"13471",2019-08-13,"WLD2","site","N/A","unidentified","other","prosph",16,80,NA,0,0.902,17,24,1,"100x",1
"13472",2019-08-15,"WLD2","FC","1","unidentified","other","prosph",16,80,NA,0,0.904,24,24,1,"100x",1
"13473",2019-08-15,"WLD2","T24","1","unidentified","other","prosph",16,80,NA,0,0.906,26,24,1,"100x",1
"13474",2019-08-15,"WLD2","FC","2","unidentified","other","prosph",16,80,NA,0,0.906,25,24,1,"100x",1
"13475",2019-08-15,"WLD2","T24","2","unidentified","other","prosph",16,80,NA,0,0.906,25,24,1,"100x",1
"13476",2019-08-15,"WLD2","FC","3","unidentified","other","prosph",16,80,NA,0,0.909,25,24,1,"100x",1
"13477",2019-08-15,"WLD2","T24","3","unidentified","other","prosph",16,80,NA,0,0.907,27,24,1,"100x",1
"13478",2019-08-14,"WLD2","IC","1","unidentified","other","prosph",16,80,NA,0,0.917,26,24,1,"100x",1
"13479",2019-08-14,"WLD2","IC","2","unidentified","other","prosph",16,80,NA,0,0.907,25,24,1,"100x",1
"13480",2019-08-14,"WLD2","IC","3","unidentified","other","prosph",16,80,NA,0,0.915,25,24,1,"100x",0.5
"13481",2019-07-23,"SJR1","site","N/A","unidentified","other","prosph",16,80,NA,0,0.901,21,24,1,"100x",1
"13482",2019-07-25,"SJR1","FC","1","unidentified","other","prosph",16,80,NA,0,0.919,18,24,1,"100x",0.89
"13483",2019-07-25,"SJR1","T24","1","unidentified","other","prosph",16,80,NA,3,0.918,22,24,1,"100x",1
"13484",2019-07-25,"SJR1","FC","2","unidentified","other","prosph",16,80,NA,0,0.917,22.5,24,1,"100x",0.55
"13485",2019-07-25,"SJR1","T24","2","unidentified","other","prosph",16,80,NA,0,0.917,22,24,1,"100x",1
"13486",2019-07-25,"SJR1","FC","3","unidentified","other","prosph",16,80,NA,1,0.917,25,24,1,"100x",0.6
"13487",2019-07-25,"SJR1","T24","3","unidentified","other","prosph",16,80,NA,0,0.906,25,24,1,"100x",1
"13488",2019-07-24,"SJR1","IC","1","unidentified","other","prosph",16,80,NA,0,0.909,25,24,1,"100x",1
"13489",2019-07-24,"SJR1","IC","2","unidentified","other","prosph",16,80,NA,0,0.911,25,24,1,"100x",1
"13490",2019-07-24,"SJR1","IC","3","unidentified","other","prosph",16,80,NA,0,0.909,28,24,1,"100x",1
"13491",2019-09-17,"YBP2","site","N/A","unidentified","other","prosph",16,80,NA,0,0.895,15,24,1,"100x",0.73
"13492",2019-09-19,"YBP2","FC","1","unidentified","other","prosph",16,80,NA,0,0.914,5,24,1,"100x",1
